,Date,1,2,3,4,5,6,7
49,"Jul 30, 94",10,21,22,35,42,45,26
50,"Jul 27, 94",3,8,12,26,29,42,13
51,"Jul 23, 94",4,11,16,26,28,38,47
52,"Jul 20, 94",10,17,19,31,35,48,13
53,"Jul 16, 94",21,27,28,32,38,42,22
54,"Jul 13, 94",6,8,12,44,46,47,36
55,"Jul 9, 94",17,30,33,42,45,48,43
56,"Jul 6, 94",30,34,37,38,40,49,16
57,"Jul 2, 94",12,24,28,34,35,42,14
58,"Jun 29, 94",10,13,14,34,39,48,23
59,"Jun 25, 94",9,14,21,26,27,35,38
60,"Jun 22, 94",8,10,31,34,40,41,49
61,"Jun 18, 94",2,3,31,36,46,48,7
62,"Jun 15, 94",2,20,22,23,24,31,38
63,"Jun 11, 94",10,13,31,32,39,46,18
64,"Jun 8, 94",18,21,24,31,35,39,14
65,"Jun 4, 94",13,17,33,39,42,46,29
66,"Jun 1, 94",12,13,16,29,44,45,40
67,"May 28, 94",11,16,35,37,46,49,34
68,"May 25, 94",5,22,27,35,38,47,37
69,"May 21, 94",4,10,25,33,36,46,30
70,"May 18, 94",1,4,8,30,31,33,21
71,"May 14, 94",8,22,29,42,46,48,39
72,"May 11, 94",2,3,17,38,40,42,1
73,"May 7, 94",2,5,7,9,21,24,22
74,"May 4, 94",9,11,22,27,37,42,43
75,"Apr 30, 94",4,11,17,28,30,32,23
76,"Apr 27, 94",11,24,40,42,44,45,49
77,"Apr 23, 94",8,12,18,24,30,44,22
78,"Apr 20, 94",10,20,26,35,42,43,48
79,"Apr 16, 94",9,10,18,21,25,47,45
80,"Apr 13, 94",9,16,22,27,38,48,35
81,"Apr 9, 94",4,9,30,31,45,49,32
82,"Apr 6, 94",5,17,20,27,28,31,47
83,"Apr 2, 94",8,31,33,34,45,46,37
84,"Mar 30, 94",13,15,23,28,46,49,21
85,"Mar 26, 94",11,13,20,29,34,49,30
86,"Mar 23, 94",5,8,32,33,47,49,46
87,"Mar 19, 94",12,13,15,37,38,42,23
88,"Mar 16, 94",22,24,37,38,46,49,35
89,"Mar 12, 94",1,15,24,36,37,43,13
90,"Mar 9, 94",10,13,14,34,36,42,40
91,"Mar 5, 94",2,10,25,38,41,42,7
92,"Mar 2, 94",5,10,14,35,43,47,26
93,"Feb 26, 94",1,11,26,28,30,31,10
94,"Feb 23, 94",5,7,11,31,35,46,30
95,"Feb 19, 94",10,14,21,36,37,38,47
96,"Feb 16, 94",7,22,25,39,45,48,37
97,"Feb 12, 94",2,12,27,36,39,41,1
98,"Feb 9, 94",17,19,20,21,35,41,42
99,"Feb 5, 94",1,2,13,17,31,41,22
100,"Feb 2, 94",9,10,30,31,37,44,4
101,"Jan 29, 94",5,8,37,42,47,48,49
102,"Jan 26, 94",13,14,27,31,38,40,12
103,"Jan 22, 94",4,13,30,37,41,46,6
104,"Jan 19, 94",4,14,17,20,21,33,1
105,"Jan 15, 94",11,15,27,30,46,49,19
106,"Jan 12, 94",10,24,26,30,40,47,6
107,"Jan 8, 94",1,4,22,23,34,35,37
108,"Jan 5, 94",2,12,19,21,24,43,26
109,"Jan 1, 94",5,11,25,29,38,39,23
112,"Dec 30, 95",7,15,23,27,30,49,32
113,"Dec 27, 95",8,18,26,30,39,49,3
114,"Dec 23, 95",4,6,8,22,23,25,12
115,"Dec 20, 95",4,11,12,14,27,30,8
116,"Dec 16, 95",4,7,21,36,39,40,8
117,"Dec 13, 95",7,15,20,23,40,49,16
118,"Dec 9, 95",8,14,15,21,48,49,34
119,"Dec 6, 95",5,12,22,26,29,31,40
120,"Dec 2, 95",9,19,21,23,31,49,22
121,"Nov 29, 95",14,22,26,38,42,43,36
122,"Nov 25, 95",3,5,8,9,37,38,29
123,"Nov 22, 95",5,12,34,35,37,49,14
124,"Nov 18, 95",16,21,22,26,35,49,13
125,"Nov 15, 95",12,26,27,34,41,43,10
126,"Nov 11, 95",6,9,21,31,40,42,30
127,"Nov 8, 95",2,6,18,28,32,44,20
128,"Nov 4, 95",20,30,40,41,43,44,32
129,"Nov 1, 95",2,20,22,30,33,43,42
130,"Oct 28, 95",8,19,27,34,36,45,3
131,"Oct 25, 95",3,5,12,38,41,44,18
132,"Oct 21, 95",4,25,33,35,40,45,26
133,"Oct 18, 95",3,4,8,15,30,31,28
134,"Oct 14, 95",9,17,29,38,39,42,4
135,"Oct 11, 95",1,9,18,33,36,48,29
136,"Oct 7, 95",12,17,23,32,44,49,42
137,"Oct 4, 95",19,29,37,41,45,48,39
138,"Sep 30, 95",12,13,18,19,36,48,23
139,"Sep 27, 95",12,17,19,22,42,48,4
140,"Sep 23, 95",3,5,21,32,43,46,4
141,"Sep 20, 95",8,13,17,18,27,32,20
142,"Sep 16, 95",7,10,30,36,38,49,25
143,"Sep 13, 95",2,3,13,16,22,48,49
144,"Sep 9, 95",2,6,12,18,38,42,28
145,"Sep 6, 95",7,18,21,23,32,46,38
146,"Sep 2, 95",4,12,28,31,45,46,6
147,"Aug 30, 95",20,21,27,36,37,47,3
148,"Aug 26, 95",1,16,23,32,35,45,10
149,"Aug 23, 95",4,7,13,20,27,30,37
150,"Aug 19, 95",7,24,36,40,46,48,27
151,"Aug 16, 95",19,20,28,30,31,43,35
152,"Aug 12, 95",16,18,20,30,32,42,11
153,"Aug 9, 95",3,7,17,21,32,46,35
154,"Aug 5, 95",13,21,27,30,38,43,39
155,"Aug 2, 95",2,11,23,33,43,46,16
156,"Jul 29, 95",8,13,16,37,39,46,34
157,"Jul 26, 95",16,18,29,31,41,47,28
158,"Jul 22, 95",9,12,27,30,36,37,13
159,"Jul 19, 95",6,11,17,26,27,47,1
160,"Jul 15, 95",5,11,17,25,34,49,23
161,"Jul 12, 95",13,32,35,38,40,44,47
162,"Jul 8, 95",7,18,20,27,42,48,3
163,"Jul 5, 95",5,17,24,25,28,49,30
164,"Jul 1, 95",7,9,20,26,32,38,25
165,"Jun 28, 95",3,30,31,33,34,41,1
166,"Jun 24, 95",4,13,15,19,30,46,43
167,"Jun 21, 95",1,4,5,9,27,42,13
168,"Jun 17, 95",5,6,14,32,44,45,21
169,"Jun 14, 95",9,14,26,32,33,48,47
170,"Jun 10, 95",6,10,23,40,46,49,36
171,"Jun 7, 95",13,14,28,33,34,48,9
172,"Jun 3, 95",19,33,34,35,40,41,12
173,"May 31, 95",17,25,27,30,32,36,49
174,"May 27, 95",18,19,29,31,35,43,10
175,"May 24, 95",2,5,9,14,44,46,42
176,"May 20, 95",5,12,24,29,38,41,47
177,"May 17, 95",1,3,7,27,34,41,21
178,"May 13, 95",1,9,23,34,37,43,6
179,"May 10, 95",12,15,19,25,26,32,10
180,"May 6, 95",3,7,13,17,32,48,14
181,"May 3, 95",5,16,17,32,45,48,10
182,"Apr 29, 95",1,3,8,11,22,30,5
183,"Apr 26, 95",3,17,19,21,27,46,29
184,"Apr 22, 95",5,19,30,33,36,39,23
185,"Apr 19, 95",3,4,11,12,28,31,8
186,"Apr 15, 95",2,6,8,17,25,40,23
187,"Apr 12, 95",16,17,19,32,35,42,33
188,"Apr 8, 95",4,8,36,41,45,46,18
189,"Apr 5, 95",6,15,23,24,34,42,4
190,"Apr 1, 95",18,20,21,30,34,46,25
191,"Mar 29, 95",2,4,6,26,27,44,31
192,"Mar 25, 95",17,18,34,41,43,48,47
193,"Mar 22, 95",3,9,16,19,32,47,17
194,"Mar 18, 95",5,8,24,32,47,48,1
195,"Mar 15, 95",1,8,22,34,38,43,20
196,"Mar 11, 95",10,31,32,35,38,46,45
197,"Mar 8, 95",9,13,24,28,30,44,42
198,"Mar 4, 95",6,10,12,39,41,49,35
199,"Mar 1, 95",1,19,20,36,46,49,24
200,"Feb 25, 95",6,9,13,31,35,47,16
201,"Feb 22, 95",15,16,19,30,35,39,17
202,"Feb 18, 95",6,19,27,33,43,47,41
203,"Feb 15, 95",6,15,28,38,43,47,14
204,"Feb 11, 95",6,17,23,28,35,47,45
205,"Feb 8, 95",16,18,21,22,27,47,5
206,"Feb 4, 95",2,22,25,26,32,46,17
207,"Feb 1, 95",10,32,35,37,39,47,17
208,"Jan 28, 95",2,7,8,20,28,34,46
209,"Jan 25, 95",7,8,31,35,37,41,42
210,"Jan 21, 95",6,9,13,23,26,41,37
211,"Jan 18, 95",3,8,15,18,26,34,25
212,"Jan 14, 95",15,25,30,33,45,46,1
213,"Jan 11, 95",3,5,10,28,41,47,42
214,"Jan 7, 95",5,7,11,30,43,49,15
215,"Jan 4, 95",21,22,24,31,33,34,41
5,"Dec 28, 96",8,21,22,31,33,45,39
6,"Dec 25, 96",13,17,27,31,40,42,34
7,"Dec 21, 96",9,12,23,33,41,47,5
8,"Dec 18, 96",7,8,12,18,23,36,19
9,"Dec 14, 96",14,15,32,38,40,46,3
10,"Dec 11, 96",1,3,6,11,27,47,18
11,"Dec 7, 96",2,6,27,35,41,42,4
12,"Dec 4, 96",9,17,29,32,41,42,18
13,"Nov 30, 96",4,13,21,23,30,40,3
14,"Nov 27, 96",4,9,21,26,48,49,45
15,"Nov 23, 96",3,5,6,8,14,48,1
16,"Nov 20, 96",4,8,23,26,30,46,45
17,"Nov 16, 96",2,12,21,34,41,43,36
18,"Nov 13, 96",2,7,9,31,44,46,26
19,"Nov 9, 96",7,21,25,31,42,47,20
20,"Nov 6, 96",4,7,36,39,47,48,20
21,"Nov 2, 96",10,16,17,23,36,48,19
22,"Oct 30, 96",14,19,21,25,34,48,20
23,"Oct 26, 96",1,8,9,14,37,45,10
24,"Oct 23, 96",4,5,10,21,24,44,14
25,"Oct 19, 96",5,13,19,31,40,43,11
26,"Oct 16, 96",6,13,14,15,20,42,21
27,"Oct 12, 96",8,20,38,40,42,44,10
28,"Oct 9, 96",15,16,19,27,31,39,1
29,"Oct 5, 96",5,22,30,31,37,38,23
30,"Oct 2, 96",7,18,21,29,36,37,27
31,"Sep 28, 96",20,30,32,39,41,42,26
32,"Sep 25, 96",7,21,32,33,38,42,10
33,"Sep 21, 96",2,3,13,17,23,42,31
34,"Sep 18, 96",13,26,30,38,43,46,6
35,"Sep 14, 96",1,15,27,29,35,47,39
36,"Sep 11, 96",12,14,20,21,39,43,48
37,"Sep 7, 96",11,14,15,21,30,32,37
38,"Sep 4, 96",1,14,17,24,41,42,34
39,"Aug 31, 96",1,5,8,14,38,45,25
40,"Aug 28, 96",7,13,24,39,41,49,16
41,"Aug 24, 96",12,28,32,43,47,48,16
42,"Aug 21, 96",18,25,26,31,34,42,36
43,"Aug 17, 96",1,19,24,33,44,45,48
44,"Aug 14, 96",2,8,12,24,34,39,4
45,"Aug 10, 96",4,14,15,19,23,38,49
46,"Aug 7, 96",2,21,25,30,35,41,1
47,"Aug 3, 96",5,12,31,33,39,49,22
48,"Jul 31, 96",4,13,21,23,37,38,1
49,"Jul 27, 96",21,26,27,34,40,48,39
50,"Jul 24, 96",8,12,19,25,27,40,44
51,"Jul 20, 96",3,5,8,37,38,46,24
52,"Jul 17, 96",1,8,10,15,40,41,16
53,"Jul 13, 96",1,2,10,24,29,39,30
54,"Jul 10, 96",11,20,21,26,39,43,1
55,"Jul 6, 96",7,13,21,22,33,38,30
56,"Jul 3, 96",16,18,19,23,32,33,29
57,"Jun 29, 96",8,9,14,27,40,49,5
58,"Jun 26, 96",8,15,23,39,40,45,25
59,"Jun 22, 96",3,28,36,37,43,47,20
60,"Jun 19, 96",23,32,34,37,42,43,24
61,"Jun 15, 96",7,20,23,27,38,41,5
62,"Jun 12, 96",1,14,20,25,27,31,21
63,"Jun 8, 96",5,15,40,41,45,49,27
64,"Jun 5, 96",19,20,38,39,44,45,1
65,"Jun 1, 96",2,3,9,16,27,43,21
66,"May 29, 96",3,9,29,31,44,49,26
67,"May 25, 96",11,12,20,21,39,45,32
68,"May 22, 96",1,12,18,23,47,49,24
69,"May 18, 96",16,39,40,44,48,49,29
70,"May 15, 96",12,14,16,41,45,48,47
71,"May 11, 96",13,18,21,31,38,44,3
72,"May 8, 96",4,20,23,26,32,46,3
73,"May 4, 96",27,38,39,43,44,49,34
74,"May 1, 96",30,32,39,40,42,44,29
75,"Apr 27, 96",10,23,38,42,44,49,19
76,"Apr 24, 96",11,12,13,14,39,47,24
77,"Apr 20, 96",1,16,17,30,44,49,37
78,"Apr 17, 96",1,15,20,34,36,39,45
79,"Apr 13, 96",3,15,21,30,34,47,37
80,"Apr 10, 96",11,16,18,27,42,43,36
81,"Apr 6, 96",5,7,21,34,38,45,10
82,"Apr 3, 96",23,30,35,44,46,48,20
83,"Mar 30, 96",4,22,25,44,46,48,3
84,"Mar 27, 96",20,21,30,39,41,47,17
85,"Mar 23, 96",9,15,26,40,43,48,41
86,"Mar 20, 96",3,6,10,15,42,47,25
87,"Mar 16, 96",12,17,19,23,24,40,14
88,"Mar 13, 96",3,8,13,21,32,49,28
89,"Mar 9, 96",4,7,10,13,39,46,49
90,"Mar 6, 96",2,9,17,25,30,40,49
91,"Mar 2, 96",2,3,24,25,43,45,18
92,"Feb 28, 96",1,3,7,25,33,34,22
93,"Feb 24, 96",8,13,24,28,32,41,18
94,"Feb 21, 96",8,34,38,43,46,47,5
95,"Feb 17, 96",4,7,15,34,37,41,46
96,"Feb 14, 96",9,13,20,30,34,36,12
97,"Feb 10, 96",13,24,27,31,46,48,9
98,"Feb 7, 96",28,32,34,41,45,48,23
99,"Feb 3, 96",17,31,36,38,45,49,11
100,"Jan 31, 96",4,9,13,22,24,30,31
101,"Jan 27, 96",8,13,26,28,34,37,19
102,"Jan 24, 96",1,3,5,16,20,26,31
103,"Jan 20, 96",6,19,28,35,38,42,45
104,"Jan 17, 96",1,9,27,33,37,41,26
105,"Jan 13, 96",3,5,11,19,29,40,8
106,"Jan 10, 96",1,12,27,28,41,44,25
107,"Jan 6, 96",2,5,9,18,34,41,27
108,"Jan 3, 96",1,10,16,24,39,48,30
111,"Dec 31, 97",10,13,29,30,37,41,40
112,"Dec 27, 97",6,12,24,29,34,45,17
113,"Dec 24, 97",29,32,33,46,47,48,17
114,"Dec 20, 97",7,13,18,26,27,47,2
115,"Dec 17, 97",2,5,9,10,22,35,27
116,"Dec 13, 97",2,16,22,23,36,45,48
117,"Dec 10, 97",3,17,19,29,37,42,41
118,"Dec 6, 97",5,6,18,23,28,47,9
119,"Dec 3, 97",5,20,34,38,39,47,12
120,"Nov 29, 97",3,4,5,9,14,18,11
121,"Nov 26, 97",7,10,12,15,23,47,5
122,"Nov 22, 97",10,15,25,31,33,35,8
123,"Nov 19, 97",10,23,28,38,43,45,36
124,"Nov 15, 97",11,28,29,34,38,40,48
125,"Nov 12, 97",4,5,14,30,32,34,27
126,"Nov 8, 97",11,15,16,25,31,44,30
127,"Nov 5, 97",13,15,27,31,43,44,2
128,"Nov 1, 97",3,17,18,21,23,28,39
129,"Oct 29, 97",1,20,23,31,34,44,24
130,"Oct 25, 97",1,11,22,28,30,43,6
131,"Oct 22, 97",5,11,14,19,27,29,17
132,"Oct 18, 97",10,13,16,21,26,35,38
133,"Oct 15, 97",17,23,24,39,45,49,25
134,"Oct 11, 97",2,3,14,17,25,49,27
135,"Oct 8, 97",2,3,11,15,34,47,25
136,"Oct 4, 97",23,26,29,31,33,42,44
137,"Oct 1, 97",1,3,16,29,31,46,12
138,"Sep 27, 97",2,10,23,31,39,49,5
139,"Sep 24, 97",10,12,34,37,39,41,4
140,"Sep 20, 97",9,11,32,38,39,40,48
141,"Sep 17, 97",15,23,39,40,44,46,22
142,"Sep 13, 97",6,11,20,24,38,42,8
143,"Sep 10, 97",7,12,20,35,36,38,21
144,"Sep 6, 97",13,23,27,39,41,49,24
145,"Sep 3, 97",13,14,18,23,24,27,7
146,"Aug 30, 97",16,19,22,34,37,40,45
147,"Aug 27, 97",12,13,16,34,44,49,42
148,"Aug 23, 97",28,29,36,39,45,46,11
149,"Aug 20, 97",6,14,25,30,31,36,4
150,"Aug 16, 97",3,4,6,20,31,35,19
151,"Aug 13, 97",7,15,25,32,44,48,46
152,"Aug 9, 97",1,2,5,11,17,19,27
153,"Aug 6, 97",1,6,8,10,14,49,12
154,"Aug 2, 97",1,7,14,16,32,41,24
155,"Jul 30, 97",4,5,10,20,23,47,33
156,"Jul 26, 97",14,19,22,24,35,47,12
157,"Jul 23, 97",4,12,36,44,45,47,21
158,"Jul 19, 97",4,5,25,37,39,44,17
159,"Jul 16, 97",6,15,16,36,39,46,38
160,"Jul 12, 97",12,16,20,23,36,47,38
161,"Jul 9, 97",4,31,32,35,37,48,30
162,"Jul 5, 97",2,3,11,14,27,30,38
163,"Jul 2, 97",17,25,29,30,34,40,45
164,"Jun 28, 97",3,10,19,27,32,33,8
165,"Jun 25, 97",3,8,10,23,31,47,46
166,"Jun 21, 97",17,21,25,26,33,48,3
167,"Jun 18, 97",5,25,33,37,39,43,48
168,"Jun 14, 97",7,16,18,25,32,33,40
169,"Jun 11, 97",20,21,22,34,36,43,6
170,"Jun 7, 97",1,4,10,22,27,42,5
171,"Jun 4, 97",1,2,16,19,20,38,34
172,"May 31, 97",3,8,13,30,37,47,46
173,"May 28, 97",2,3,19,32,36,47,25
174,"May 24, 97",13,23,26,27,30,44,1
175,"May 21, 97",3,12,21,24,37,45,28
176,"May 17, 97",11,21,25,27,28,37,9
177,"May 14, 97",5,15,17,32,41,45,42
178,"May 10, 97",3,5,6,20,29,33,9
179,"May 7, 97",8,20,23,25,36,43,35
180,"May 3, 97",2,8,16,31,34,36,13
181,"Apr 30, 97",2,16,20,36,45,47,32
182,"Apr 26, 97",3,14,19,26,35,45,37
183,"Apr 23, 97",22,28,36,42,46,49,43
184,"Apr 19, 97",4,14,18,35,36,48,27
185,"Apr 16, 97",9,14,19,28,37,46,48
186,"Apr 12, 97",11,15,27,39,43,44,4
187,"Apr 9, 97",11,14,15,16,28,42,39
188,"Apr 5, 97",2,3,15,19,44,45,34
189,"Apr 2, 97",1,3,12,14,17,46,38
190,"Mar 29, 97",9,20,27,34,38,46,35
191,"Mar 26, 97",4,27,32,38,40,45,20
192,"Mar 22, 97",4,15,20,27,41,45,40
193,"Mar 19, 97",12,16,20,22,26,38,36
194,"Mar 15, 97",5,21,29,31,45,49,41
195,"Mar 12, 97",12,16,25,26,28,41,43
196,"Mar 8, 97",13,31,32,40,45,48,16
197,"Mar 5, 97",3,20,22,30,44,45,5
198,"Mar 1, 97",11,24,28,40,46,47,39
199,"Feb 26, 97",5,6,21,26,42,48,28
200,"Feb 22, 97",1,3,7,13,39,46,4
201,"Feb 19, 97",9,21,25,27,40,42,14
202,"Feb 15, 97",6,9,16,27,46,48,38
203,"Feb 12, 97",8,13,25,30,43,45,21
204,"Feb 8, 97",20,21,25,31,43,45,2
205,"Feb 5, 97",4,5,7,8,16,39,3
206,"Feb 1, 97",4,8,23,35,40,46,5
207,"Jan 29, 97",1,8,19,27,32,39,33
208,"Jan 25, 97",6,27,30,31,34,47,35
209,"Jan 22, 97",6,14,16,27,30,43,42
210,"Jan 18, 97",8,10,18,31,41,48,39
211,"Jan 15, 97",2,8,13,16,26,31,23
212,"Jan 11, 97",4,13,17,28,44,47,23
213,"Jan 8, 97",19,24,30,35,37,44,40
214,"Jan 4, 97",23,28,33,38,47,49,9
215,"Jan 1, 97",1,23,25,26,33,44,24
5,"Dec 30, 98",10,13,16,19,25,31,23
6,"Dec 26, 98",2,8,10,14,18,44,23
7,"Dec 23, 98",3,15,17,18,24,44,23
8,"Dec 19, 98",6,12,17,26,38,44,14
9,"Dec 16, 98",11,12,16,19,26,37,33
10,"Dec 12, 98",10,11,20,29,43,45,39
11,"Dec 9, 98",17,18,19,36,41,42,25
12,"Dec 5, 98",4,12,15,18,19,32,27
13,"Dec 2, 98",1,3,5,6,24,39,16
14,"Nov 28, 98",3,22,25,33,39,41,21
15,"Nov 25, 98",6,16,17,28,45,49,3
16,"Nov 21, 98",2,9,21,24,35,46,5
17,"Nov 18, 98",1,2,6,22,36,47,41
18,"Nov 14, 98",4,21,23,31,43,45,25
19,"Nov 11, 98",3,5,6,12,14,30,19
20,"Nov 7, 98",14,27,31,38,45,47,44
21,"Nov 4, 98",15,20,21,22,26,35,31
22,"Oct 31, 98",3,11,24,37,38,39,42
23,"Oct 28, 98",9,10,23,35,42,49,28
24,"Oct 24, 98",19,20,21,27,34,43,3
25,"Oct 21, 98",4,8,15,30,41,45,26
26,"Oct 17, 98",10,14,15,17,23,25,26
27,"Oct 14, 98",6,22,28,32,42,45,10
28,"Oct 10, 98",3,8,21,23,33,49,37
29,"Oct 7, 98",1,6,14,18,25,34,41
30,"Oct 3, 98",1,6,17,20,33,44,26
31,"Sep 30, 98",10,15,22,25,32,34,37
32,"Sep 26, 98",13,15,28,31,35,45,4
33,"Sep 23, 98",1,13,26,28,29,41,43
34,"Sep 19, 98",13,15,26,32,34,36,33
35,"Sep 16, 98",8,21,23,29,30,37,3
36,"Sep 12, 98",5,9,10,15,21,41,42
37,"Sep 9, 98",10,30,37,44,47,49,11
38,"Sep 5, 98",4,6,29,32,33,38,1
39,"Sep 2, 98",9,20,26,34,44,49,18
40,"Aug 29, 98",8,20,22,36,47,49,45
41,"Aug 26, 98",1,4,22,26,37,47,7
42,"Aug 22, 98",12,17,21,23,38,44,14
43,"Aug 19, 98",1,4,8,9,47,48,24
44,"Aug 15, 98",12,13,15,37,41,49,45
45,"Aug 12, 98",15,16,38,39,41,45,8
46,"Aug 8, 98",3,20,21,33,35,45,26
47,"Aug 5, 98",1,4,14,17,31,44,27
48,"Aug 1, 98",10,11,19,34,45,46,28
49,"Jul 29, 98",1,4,14,21,22,29,31
50,"Jul 25, 98",10,11,33,38,39,45,44
51,"Jul 22, 98",2,3,22,31,34,45,37
52,"Jul 18, 98",6,16,17,23,34,35,49
53,"Jul 15, 98",5,31,37,38,43,49,14
54,"Jul 11, 98",10,13,27,28,31,49,47
55,"Jul 8, 98",10,26,28,35,38,39,3
56,"Jul 4, 98",2,19,23,29,46,47,40
57,"Jul 1, 98",9,12,25,31,36,48,39
58,"Jun 27, 98",6,20,26,40,42,46,5
59,"Jun 24, 98",1,5,22,42,47,49,20
60,"Jun 20, 98",2,6,16,24,34,38,8
61,"Jun 17, 98",6,15,23,30,34,43,5
62,"Jun 13, 98",12,16,20,27,43,44,41
63,"Jun 10, 98",1,2,6,10,16,21,19
64,"Jun 6, 98",5,6,31,33,44,49,43
65,"Jun 3, 98",2,27,32,35,41,47,4
66,"May 30, 98",1,5,12,13,16,21,20
67,"May 27, 98",4,9,15,20,37,43,47
68,"May 23, 98",1,21,26,31,32,47,25
69,"May 20, 98",10,11,20,22,31,39,21
70,"May 16, 98",4,20,25,28,35,42,31
71,"May 13, 98",4,15,23,30,35,49,41
72,"May 9, 98",7,14,27,32,46,49,33
73,"May 6, 98",7,17,24,32,34,43,13
74,"May 2, 98",5,12,13,15,30,49,22
75,"Apr 29, 98",3,17,28,30,47,48,35
76,"Apr 25, 98",2,8,20,28,39,40,21
77,"Apr 22, 98",8,19,35,42,43,48,29
78,"Apr 18, 98",2,23,24,28,31,35,29
79,"Apr 15, 98",10,12,27,31,37,42,25
80,"Apr 11, 98",8,29,34,37,39,47,12
81,"Apr 8, 98",9,12,15,29,32,37,48
82,"Apr 4, 98",8,12,33,36,40,45,13
83,"Apr 1, 98",5,20,29,42,45,49,28
84,"Mar 28, 98",16,22,27,29,36,42,26
85,"Mar 25, 98",1,7,9,11,37,40,23
86,"Mar 21, 98",8,12,15,23,38,45,20
87,"Mar 18, 98",15,23,28,39,45,48,2
88,"Mar 14, 98",6,7,19,34,36,41,49
89,"Mar 11, 98",3,6,8,30,40,43,20
90,"Mar 7, 98",26,34,36,41,46,48,44
91,"Mar 4, 98",8,12,17,28,38,40,20
92,"Feb 28, 98",7,20,22,23,44,49,18
93,"Feb 25, 98",22,26,29,31,36,39,21
94,"Feb 21, 98",6,22,25,26,37,43,28
95,"Feb 18, 98",7,14,18,25,32,37,36
96,"Feb 14, 98",4,10,16,21,33,36,24
97,"Feb 11, 98",2,13,19,32,38,47,5
98,"Feb 7, 98",7,18,20,21,32,40,11
99,"Feb 4, 98",10,16,28,37,42,47,21
100,"Jan 31, 98",6,10,26,28,37,42,17
101,"Jan 28, 98",1,2,30,31,34,49,40
102,"Jan 24, 98",5,9,14,21,25,42,7
103,"Jan 21, 98",2,3,10,16,27,37,45
104,"Jan 17, 98",5,14,23,28,34,47,18
105,"Jan 14, 98",8,18,20,22,39,40,9
106,"Jan 10, 98",3,6,9,16,30,49,11
107,"Jan 7, 98",2,9,19,37,39,46,5
108,"Jan 3, 98",6,20,24,33,42,47,25
111,"Dec 29, 99",6,10,15,17,28,44,49
112,"Dec 25, 99",2,8,42,45,47,49,28
113,"Dec 22, 99",22,23,32,34,36,47,45
114,"Dec 18, 99",7,32,35,36,47,48,15
115,"Dec 15, 99",2,20,24,25,35,45,14
116,"Dec 11, 99",4,9,11,16,17,44,31
117,"Dec 8, 99",7,14,24,27,29,49,5
118,"Dec 4, 99",3,8,9,33,39,49,35
119,"Dec 1, 99",6,9,12,21,27,32,10
120,"Nov 27, 99",8,11,14,34,41,42,1
121,"Nov 24, 99",1,19,22,29,35,48,16
122,"Nov 20, 99",2,10,14,24,31,45,23
123,"Nov 17, 99",21,26,27,32,42,44,17
124,"Nov 13, 99",5,14,20,22,40,43,38
125,"Nov 10, 99",2,8,20,28,41,42,25
126,"Nov 6, 99",15,16,22,33,34,43,11
127,"Nov 3, 99",5,26,30,34,41,44,4
128,"Oct 30, 99",18,20,27,34,39,43,21
129,"Oct 27, 99",2,3,22,32,33,34,5
130,"Oct 23, 99",9,19,36,40,42,48,22
131,"Oct 20, 99",5,14,17,32,40,46,42
132,"Oct 16, 99",15,16,23,38,41,46,40
133,"Oct 13, 99",24,37,41,44,45,47,31
134,"Oct 9, 99",1,2,14,25,41,44,39
135,"Oct 6, 99",15,19,27,29,42,48,22
136,"Oct 2, 99",13,20,23,31,44,49,17
137,"Sep 29, 99",3,4,13,34,35,36,49
138,"Sep 25, 99",2,19,36,45,46,47,22
139,"Sep 22, 99",2,11,24,29,42,46,23
140,"Sep 18, 99",4,7,25,30,42,47,41
141,"Sep 15, 99",3,5,13,20,27,29,36
142,"Sep 11, 99",2,3,6,15,39,44,33
143,"Sep 8, 99",9,18,22,25,42,49,44
144,"Sep 4, 99",2,12,40,42,45,47,28
145,"Sep 1, 99",1,10,17,20,33,45,8
146,"Aug 28, 99",17,26,36,39,44,47,4
147,"Aug 25, 99",4,19,27,28,32,36,15
148,"Aug 21, 99",11,14,16,21,32,39,36
149,"Aug 18, 99",4,7,13,31,36,37,28
150,"Aug 14, 99",6,8,12,13,18,46,3
151,"Aug 11, 99",19,27,33,41,43,46,42
152,"Aug 7, 99",4,10,23,25,39,42,11
153,"Aug 4, 99",4,11,19,21,23,40,44
154,"Jul 31, 99",5,14,26,31,38,48,6
155,"Jul 28, 99",7,24,28,37,48,49,8
156,"Jul 24, 99",4,7,10,25,35,38,13
157,"Jul 21, 99",4,7,12,17,24,32,21
158,"Jul 17, 99",8,14,39,41,42,49,13
159,"Jul 14, 99",5,9,12,42,48,49,36
160,"Jul 10, 99",17,23,30,36,48,49,42
161,"Jul 7, 99",12,16,20,26,43,44,24
162,"Jul 3, 99",2,5,11,15,31,36,41
163,"Jun 30, 99",5,20,26,34,37,46,12
164,"Jun 26, 99",5,21,29,30,36,42,11
165,"Jun 23, 99",9,15,22,37,40,49,33
166,"Jun 19, 99",10,29,31,32,38,47,21
167,"Jun 16, 99",9,11,12,17,33,42,30
168,"Jun 12, 99",10,22,37,38,41,42,43
169,"Jun 9, 99",9,12,22,26,29,32,4
170,"Jun 5, 99",13,23,24,37,46,47,10
171,"Jun 2, 99",3,14,22,37,46,48,43
172,"May 29, 99",2,10,12,15,18,36,14
173,"May 26, 99",14,16,31,34,36,44,13
