,Date,1,2,3,4,5,6,7
1078,"Aug 10, 94",1,12,14,34,39,48,3
1079,"Aug 6, 94",3,8,11,12,21,48,43
1080,"Aug 3, 94",13,16,18,27,28,41,32
1081,"Jul 30, 94",10,21,22,35,42,45,26
1082,"Jul 27, 94",3,8,12,26,29,42,13
1083,"Jul 23, 94",4,11,16,26,28,38,47
1084,"Jul 20, 94",10,17,19,31,35,48,13
1085,"Jul 16, 94",21,27,28,32,38,42,22
1086,"Jul 13, 94",6,8,12,44,46,47,36
1087,"Jul 9, 94",17,30,33,42,45,48,43
1088,"Jul 6, 94",30,34,37,38,40,49,16
1089,"Jul 2, 94",12,24,28,34,35,42,14
1090,"Jun 29, 94",10,13,14,34,39,48,23
1091,"Jun 25, 94",9,14,21,26,27,35,38
1092,"Jun 22, 94",8,10,31,34,40,41,49
1093,"Jun 18, 94",2,3,31,36,46,48,7
1094,"Jun 15, 94",2,20,22,23,24,31,38
1095,"Jun 11, 94",10,13,31,32,39,46,18
1096,"Jun 8, 94",18,21,24,31,35,39,14
1097,"Jun 4, 94",13,17,33,39,42,46,29
1098,"Jun 1, 94",12,13,16,29,44,45,40
1099,"May 28, 94",11,16,35,37,46,49,34
1100,"May 25, 94",5,22,27,35,38,47,37
1101,"May 21, 94",4,10,25,33,36,46,30
1102,"May 18, 94",1,4,8,30,31,33,21
1103,"May 14, 94",8,22,29,42,46,48,39
1104,"May 11, 94",2,3,17,38,40,42,1
1105,"May 7, 94",2,5,7,9,21,24,22
1106,"May 4, 94",9,11,22,27,37,42,43
1107,"Apr 30, 94",4,11,17,28,30,32,23
1108,"Apr 27, 94",11,24,40,42,44,45,49
1109,"Apr 23, 94",8,12,18,24,30,44,22
1110,"Apr 20, 94",10,20,26,35,42,43,48
1111,"Apr 16, 94",9,10,18,21,25,47,45
1112,"Apr 13, 94",9,16,22,27,38,48,35
1113,"Apr 9, 94",4,9,30,31,45,49,32
1114,"Apr 6, 94",5,17,20,27,28,31,47
1115,"Apr 2, 94",8,31,33,34,45,46,37
1116,"Mar 30, 94",13,15,23,28,46,49,21
1117,"Mar 26, 94",11,13,20,29,34,49,30
1118,"Mar 23, 94",5,8,32,33,47,49,46
1119,"Mar 19, 94",12,13,15,37,38,42,23
1120,"Mar 16, 94",22,24,37,38,46,49,35
1121,"Mar 12, 94",1,15,24,36,37,43,13
1122,"Mar 9, 94",10,13,14,34,36,42,40
1123,"Mar 5, 94",2,10,25,38,41,42,7
1124,"Mar 2, 94",5,10,14,35,43,47,26
1125,"Feb 26, 94",1,11,26,28,30,31,10
1126,"Feb 23, 94",5,7,11,31,35,46,30
1127,"Feb 19, 94",10,14,21,36,37,38,47
1128,"Feb 16, 94",7,22,25,39,45,48,37
1129,"Feb 12, 94",2,12,27,36,39,41,1
1130,"Feb 9, 94",17,19,20,21,35,41,42
1131,"Feb 5, 94",1,2,13,17,31,41,22
1132,"Feb 2, 94",9,10,30,31,37,44,4
1133,"Jan 29, 94",5,8,37,42,47,48,49
1134,"Jan 26, 94",13,14,27,31,38,40,12
1135,"Jan 22, 94",4,13,30,37,41,46,6
1136,"Jan 19, 94",4,14,17,20,21,33,1
1137,"Jan 15, 94",11,15,27,30,46,49,19
1138,"Jan 12, 94",10,24,26,30,40,47,6
1139,"Jan 8, 94",1,4,22,23,34,35,37
1140,"Jan 5, 94",2,12,19,21,24,43,26
1141,"Jan 1, 94",5,11,25,29,38,39,23
1142,"Dec 30, 95",7,15,23,27,30,49,32
1143,"Dec 27, 95",8,18,26,30,39,49,3
1144,"Dec 23, 95",4,6,8,22,23,25,12
1145,"Dec 20, 95",4,11,12,14,27,30,8
1146,"Dec 16, 95",4,7,21,36,39,40,8
1147,"Dec 13, 95",7,15,20,23,40,49,16
1148,"Dec 9, 95",8,14,15,21,48,49,34
1149,"Dec 6, 95",5,12,22,26,29,31,40
1150,"Dec 2, 95",9,19,21,23,31,49,22
1151,"Nov 29, 95",14,22,26,38,42,43,36
1152,"Nov 25, 95",3,5,8,9,37,38,29
1153,"Nov 22, 95",5,12,34,35,37,49,14
1154,"Nov 18, 95",16,21,22,26,35,49,13
1155,"Nov 15, 95",12,26,27,34,41,43,10
1156,"Nov 11, 95",6,9,21,31,40,42,30
1157,"Nov 8, 95",2,6,18,28,32,44,20
1158,"Nov 4, 95",20,30,40,41,43,44,32
1159,"Nov 1, 95",2,20,22,30,33,43,42
1160,"Oct 28, 95",8,19,27,34,36,45,3
1161,"Oct 25, 95",3,5,12,38,41,44,18
1162,"Oct 21, 95",4,25,33,35,40,45,26
1163,"Oct 18, 95",3,4,8,15,30,31,28
1164,"Oct 14, 95",9,17,29,38,39,42,4
1165,"Oct 11, 95",1,9,18,33,36,48,29
1166,"Oct 7, 95",12,17,23,32,44,49,42
1167,"Oct 4, 95",19,29,37,41,45,48,39
1168,"Sep 30, 95",12,13,18,19,36,48,23
1169,"Sep 27, 95",12,17,19,22,42,48,4
1170,"Sep 23, 95",3,5,21,32,43,46,4
1171,"Sep 20, 95",8,13,17,18,27,32,20
1172,"Sep 16, 95",7,10,30,36,38,49,25
1173,"Sep 13, 95",2,3,13,16,22,48,49
1174,"Sep 9, 95",2,6,12,18,38,42,28
1175,"Sep 6, 95",7,18,21,23,32,46,38
1176,"Sep 2, 95",4,12,28,31,45,46,6
1177,"Aug 30, 95",20,21,27,36,37,47,3
1178,"Aug 26, 95",1,16,23,32,35,45,10
1179,"Aug 23, 95",4,7,13,20,27,30,37
1180,"Aug 19, 95",7,24,36,40,46,48,27
1181,"Aug 16, 95",19,20,28,30,31,43,35
1182,"Aug 12, 95",16,18,20,30,32,42,11
1183,"Aug 9, 95",3,7,17,21,32,46,35
1184,"Aug 5, 95",13,21,27,30,38,43,39
1185,"Aug 2, 95",2,11,23,33,43,46,16
1186,"Jul 29, 95",8,13,16,37,39,46,34
1187,"Jul 26, 95",16,18,29,31,41,47,28
1188,"Jul 22, 95",9,12,27,30,36,37,13
1189,"Jul 19, 95",6,11,17,26,27,47,1
1190,"Jul 15, 95",5,11,17,25,34,49,23
1191,"Jul 12, 95",13,32,35,38,40,44,47
1192,"Jul 8, 95",7,18,20,27,42,48,3
1193,"Jul 5, 95",5,17,24,25,28,49,30
1194,"Jul 1, 95",7,9,20,26,32,38,25
1195,"Jun 28, 95",3,30,31,33,34,41,1
1196,"Jun 24, 95",4,13,15,19,30,46,43
1197,"Jun 21, 95",1,4,5,9,27,42,13
1198,"Jun 17, 95",5,6,14,32,44,45,21
1199,"Jun 14, 95",9,14,26,32,33,48,47
1200,"Jun 10, 95",6,10,23,40,46,49,36
1201,"Jun 7, 95",13,14,28,33,34,48,9
1202,"Jun 3, 95",19,33,34,35,40,41,12
1203,"May 31, 95",17,25,27,30,32,36,49
1204,"May 27, 95",18,19,29,31,35,43,10
1205,"May 24, 95",2,5,9,14,44,46,42
1206,"May 20, 95",5,12,24,29,38,41,47
1207,"May 17, 95",1,3,7,27,34,41,21
1208,"May 13, 95",1,9,23,34,37,43,6
1209,"May 10, 95",12,15,19,25,26,32,10
1210,"May 6, 95",3,7,13,17,32,48,14
1211,"May 3, 95",5,16,17,32,45,48,10
1212,"Apr 29, 95",1,3,8,11,22,30,5
1213,"Apr 26, 95",3,17,19,21,27,46,29
1214,"Apr 22, 95",5,19,30,33,36,39,23
1215,"Apr 19, 95",3,4,11,12,28,31,8
1216,"Apr 15, 95",2,6,8,17,25,40,23
1217,"Apr 12, 95",16,17,19,32,35,42,33
1218,"Apr 8, 95",4,8,36,41,45,46,18
1219,"Apr 5, 95",6,15,23,24,34,42,4
1220,"Apr 1, 95",18,20,21,30,34,46,25
1221,"Mar 29, 95",2,4,6,26,27,44,31
1222,"Mar 25, 95",17,18,34,41,43,48,47
1223,"Mar 22, 95",3,9,16,19,32,47,17
1224,"Mar 18, 95",5,8,24,32,47,48,1
1225,"Mar 15, 95",1,8,22,34,38,43,20
1226,"Mar 11, 95",10,31,32,35,38,46,45
1227,"Mar 8, 95",9,13,24,28,30,44,42
1228,"Mar 4, 95",6,10,12,39,41,49,35
1229,"Mar 1, 95",1,19,20,36,46,49,24
1230,"Feb 25, 95",6,9,13,31,35,47,16
1231,"Feb 22, 95",15,16,19,30,35,39,17
1232,"Feb 18, 95",6,19,27,33,43,47,41
1233,"Feb 15, 95",6,15,28,38,43,47,14
1234,"Feb 11, 95",6,17,23,28,35,47,45
1235,"Feb 8, 95",16,18,21,22,27,47,5
1236,"Feb 4, 95",2,22,25,26,32,46,17
1237,"Feb 1, 95",10,32,35,37,39,47,17
1238,"Jan 28, 95",2,7,8,20,28,34,46
1239,"Jan 25, 95",7,8,31,35,37,41,42
1240,"Jan 21, 95",6,9,13,23,26,41,37
1241,"Jan 18, 95",3,8,15,18,26,34,25
1242,"Jan 14, 95",15,25,30,33,45,46,1
1243,"Jan 11, 95",3,5,10,28,41,47,42
1244,"Jan 7, 95",5,7,11,30,43,49,15
1245,"Jan 4, 95",21,22,24,31,33,34,41
1246,"Dec 28, 96",8,21,22,31,33,45,39
1247,"Dec 25, 96",13,17,27,31,40,42,34
1248,"Dec 21, 96",9,12,23,33,41,47,5
1249,"Dec 18, 96",7,8,12,18,23,36,19
1250,"Dec 14, 96",14,15,32,38,40,46,3
1251,"Dec 11, 96",1,3,6,11,27,47,18
1252,"Dec 7, 96",2,6,27,35,41,42,4
1253,"Dec 4, 96",9,17,29,32,41,42,18
1254,"Nov 30, 96",4,13,21,23,30,40,3
1255,"Nov 27, 96",4,9,21,26,48,49,45
1256,"Nov 23, 96",3,5,6,8,14,48,1
1257,"Nov 20, 96",4,8,23,26,30,46,45
1258,"Nov 16, 96",2,12,21,34,41,43,36
1259,"Nov 13, 96",2,7,9,31,44,46,26
1260,"Nov 9, 96",7,21,25,31,42,47,20
1261,"Nov 6, 96",4,7,36,39,47,48,20
1262,"Nov 2, 96",10,16,17,23,36,48,19
1263,"Oct 30, 96",14,19,21,25,34,48,20
1264,"Oct 26, 96",1,8,9,14,37,45,10
1265,"Oct 23, 96",4,5,10,21,24,44,14
1266,"Oct 19, 96",5,13,19,31,40,43,11
1267,"Oct 16, 96",6,13,14,15,20,42,21
1268,"Oct 12, 96",8,20,38,40,42,44,10
1269,"Oct 9, 96",15,16,19,27,31,39,1
1270,"Oct 5, 96",5,22,30,31,37,38,23
1271,"Oct 2, 96",7,18,21,29,36,37,27
1272,"Sep 28, 96",20,30,32,39,41,42,26
1273,"Sep 25, 96",7,21,32,33,38,42,10
1274,"Sep 21, 96",2,3,13,17,23,42,31
1275,"Sep 18, 96",13,26,30,38,43,46,6
1276,"Sep 14, 96",1,15,27,29,35,47,39
1277,"Sep 11, 96",12,14,20,21,39,43,48
1278,"Sep 7, 96",11,14,15,21,30,32,37
1279,"Sep 4, 96",1,14,17,24,41,42,34
1280,"Aug 31, 96",1,5,8,14,38,45,25
1281,"Aug 28, 96",7,13,24,39,41,49,16
1282,"Aug 24, 96",12,28,32,43,47,48,16
1283,"Aug 21, 96",18,25,26,31,34,42,36
1284,"Aug 17, 96",1,19,24,33,44,45,48
1285,"Aug 14, 96",2,8,12,24,34,39,4
1286,"Aug 10, 96",4,14,15,19,23,38,49
1287,"Aug 7, 96",2,21,25,30,35,41,1
1288,"Aug 3, 96",5,12,31,33,39,49,22
1289,"Jul 31, 96",4,13,21,23,37,38,1
1290,"Jul 27, 96",21,26,27,34,40,48,39
1291,"Jul 24, 96",8,12,19,25,27,40,44
1292,"Jul 20, 96",3,5,8,37,38,46,24
1293,"Jul 17, 96",1,8,10,15,40,41,16
1294,"Jul 13, 96",1,2,10,24,29,39,30
1295,"Jul 10, 96",11,20,21,26,39,43,1
1296,"Jul 6, 96",7,13,21,22,33,38,30
1297,"Jul 3, 96",16,18,19,23,32,33,29
1298,"Jun 29, 96",8,9,14,27,40,49,5
1299,"Jun 26, 96",8,15,23,39,40,45,25
1300,"Jun 22, 96",3,28,36,37,43,47,20
1301,"Jun 19, 96",23,32,34,37,42,43,24
1302,"Jun 15, 96",7,20,23,27,38,41,5
1303,"Jun 12, 96",1,14,20,25,27,31,21
1304,"Jun 8, 96",5,15,40,41,45,49,27
1305,"Jun 5, 96",19,20,38,39,44,45,1
1306,"Jun 1, 96",2,3,9,16,27,43,21
1307,"May 29, 96",3,9,29,31,44,49,26
1308,"May 25, 96",11,12,20,21,39,45,32
1309,"May 22, 96",1,12,18,23,47,49,24
1310,"May 18, 96",16,39,40,44,48,49,29
1311,"May 15, 96",12,14,16,41,45,48,47
1312,"May 11, 96",13,18,21,31,38,44,3
1313,"May 8, 96",4,20,23,26,32,46,3
1314,"May 4, 96",27,38,39,43,44,49,34
1315,"May 1, 96",30,32,39,40,42,44,29
1316,"Apr 27, 96",10,23,38,42,44,49,19
1317,"Apr 24, 96",11,12,13,14,39,47,24
1318,"Apr 20, 96",1,16,17,30,44,49,37
1319,"Apr 17, 96",1,15,20,34,36,39,45
1320,"Apr 13, 96",3,15,21,30,34,47,37
1321,"Apr 10, 96",11,16,18,27,42,43,36
1322,"Apr 6, 96",5,7,21,34,38,45,10
1323,"Apr 3, 96",23,30,35,44,46,48,20
1324,"Mar 30, 96",4,22,25,44,46,48,3
1325,"Mar 27, 96",20,21,30,39,41,47,17
1326,"Mar 23, 96",9,15,26,40,43,48,41
1327,"Mar 20, 96",3,6,10,15,42,47,25
1328,"Mar 16, 96",12,17,19,23,24,40,14
1329,"Mar 13, 96",3,8,13,21,32,49,28
1330,"Mar 9, 96",4,7,10,13,39,46,49
1331,"Mar 6, 96",2,9,17,25,30,40,49
1332,"Mar 2, 96",2,3,24,25,43,45,18
1333,"Feb 28, 96",1,3,7,25,33,34,22
1334,"Feb 24, 96",8,13,24,28,32,41,18
1335,"Feb 21, 96",8,34,38,43,46,47,5
1336,"Feb 17, 96",4,7,15,34,37,41,46
1337,"Feb 14, 96",9,13,20,30,34,36,12
1338,"Feb 10, 96",13,24,27,31,46,48,9
1339,"Feb 7, 96",28,32,34,41,45,48,23
1340,"Feb 3, 96",17,31,36,38,45,49,11
1341,"Jan 31, 96",4,9,13,22,24,30,31
1342,"Jan 27, 96",8,13,26,28,34,37,19
1343,"Jan 24, 96",1,3,5,16,20,26,31
1344,"Jan 20, 96",6,19,28,35,38,42,45
1345,"Jan 17, 96",1,9,27,33,37,41,26
1346,"Jan 13, 96",3,5,11,19,29,40,8
1347,"Jan 10, 96",1,12,27,28,41,44,25
1348,"Jan 6, 96",2,5,9,18,34,41,27
1349,"Jan 3, 96",1,10,16,24,39,48,30
1350,"Dec 31, 97",10,13,29,30,37,41,40
1351,"Dec 27, 97",6,12,24,29,34,45,17
1352,"Dec 24, 97",29,32,33,46,47,48,17
1353,"Dec 20, 97",7,13,18,26,27,47,2
1354,"Dec 17, 97",2,5,9,10,22,35,27
1355,"Dec 13, 97",2,16,22,23,36,45,48
1356,"Dec 10, 97",3,17,19,29,37,42,41
1357,"Dec 6, 97",5,6,18,23,28,47,9
1358,"Dec 3, 97",5,20,34,38,39,47,12
1359,"Nov 29, 97",3,4,5,9,14,18,11
1360,"Nov 26, 97",7,10,12,15,23,47,5
1361,"Nov 22, 97",10,15,25,31,33,35,8
1362,"Nov 19, 97",10,23,28,38,43,45,36
1363,"Nov 15, 97",11,28,29,34,38,40,48
1364,"Nov 12, 97",4,5,14,30,32,34,27
1365,"Nov 8, 97",11,15,16,25,31,44,30
1366,"Nov 5, 97",13,15,27,31,43,44,2
1367,"Nov 1, 97",3,17,18,21,23,28,39
1368,"Oct 29, 97",1,20,23,31,34,44,24
1369,"Oct 25, 97",1,11,22,28,30,43,6
1370,"Oct 22, 97",5,11,14,19,27,29,17
1371,"Oct 18, 97",10,13,16,21,26,35,38
1372,"Oct 15, 97",17,23,24,39,45,49,25
1373,"Oct 11, 97",2,3,14,17,25,49,27
1374,"Oct 8, 97",2,3,11,15,34,47,25
1375,"Oct 4, 97",23,26,29,31,33,42,44
1376,"Oct 1, 97",1,3,16,29,31,46,12
1377,"Sep 27, 97",2,10,23,31,39,49,5
1378,"Sep 24, 97",10,12,34,37,39,41,4
1379,"Sep 20, 97",9,11,32,38,39,40,48
1380,"Sep 17, 97",15,23,39,40,44,46,22
1381,"Sep 13, 97",6,11,20,24,38,42,8
1382,"Sep 10, 97",7,12,20,35,36,38,21
1383,"Sep 6, 97",13,23,27,39,41,49,24
1384,"Sep 3, 97",13,14,18,23,24,27,7
1385,"Aug 30, 97",16,19,22,34,37,40,45
1386,"Aug 27, 97",12,13,16,34,44,49,42
1387,"Aug 23, 97",28,29,36,39,45,46,11
1388,"Aug 20, 97",6,14,25,30,31,36,4
1389,"Aug 16, 97",3,4,6,20,31,35,19
1390,"Aug 13, 97",7,15,25,32,44,48,46
1391,"Aug 9, 97",1,2,5,11,17,19,27
1392,"Aug 6, 97",1,6,8,10,14,49,12
1393,"Aug 2, 97",1,7,14,16,32,41,24
1394,"Jul 30, 97",4,5,10,20,23,47,33
1395,"Jul 26, 97",14,19,22,24,35,47,12
1396,"Jul 23, 97",4,12,36,44,45,47,21
1397,"Jul 19, 97",4,5,25,37,39,44,17
1398,"Jul 16, 97",6,15,16,36,39,46,38
1399,"Jul 12, 97",12,16,20,23,36,47,38
1400,"Jul 9, 97",4,31,32,35,37,48,30
1401,"Jul 5, 97",2,3,11,14,27,30,38
1402,"Jul 2, 97",17,25,29,30,34,40,45
1403,"Jun 28, 97",3,10,19,27,32,33,8
1404,"Jun 25, 97",3,8,10,23,31,47,46
1405,"Jun 21, 97",17,21,25,26,33,48,3
1406,"Jun 18, 97",5,25,33,37,39,43,48
1407,"Jun 14, 97",7,16,18,25,32,33,40
1408,"Jun 11, 97",20,21,22,34,36,43,6
1409,"Jun 7, 97",1,4,10,22,27,42,5
1410,"Jun 4, 97",1,2,16,19,20,38,34
1411,"May 31, 97",3,8,13,30,37,47,46
1412,"May 28, 97",2,3,19,32,36,47,25
1413,"May 24, 97",13,23,26,27,30,44,1
1414,"May 21, 97",3,12,21,24,37,45,28
1415,"May 17, 97",11,21,25,27,28,37,9
1416,"May 14, 97",5,15,17,32,41,45,42
1417,"May 10, 97",3,5,6,20,29,33,9
1418,"May 7, 97",8,20,23,25,36,43,35
1419,"May 3, 97",2,8,16,31,34,36,13
1420,"Apr 30, 97",2,16,20,36,45,47,32
1421,"Apr 26, 97",3,14,19,26,35,45,37
1422,"Apr 23, 97",22,28,36,42,46,49,43
1423,"Apr 19, 97",4,14,18,35,36,48,27
1424,"Apr 16, 97",9,14,19,28,37,46,48
1425,"Apr 12, 97",11,15,27,39,43,44,4
1426,"Apr 9, 97",11,14,15,16,28,42,39
1427,"Apr 5, 97",2,3,15,19,44,45,34
1428,"Apr 2, 97",1,3,12,14,17,46,38
1429,"Mar 29, 97",9,20,27,34,38,46,35
1430,"Mar 26, 97",4,27,32,38,40,45,20
1431,"Mar 22, 97",4,15,20,27,41,45,40
1432,"Mar 19, 97",12,16,20,22,26,38,36
1433,"Mar 15, 97",5,21,29,31,45,49,41
1434,"Mar 12, 97",12,16,25,26,28,41,43
1435,"Mar 8, 97",13,31,32,40,45,48,16
1436,"Mar 5, 97",3,20,22,30,44,45,5
1437,"Mar 1, 97",11,24,28,40,46,47,39
1438,"Feb 26, 97",5,6,21,26,42,48,28
1439,"Feb 22, 97",1,3,7,13,39,46,4
1440,"Feb 19, 97",9,21,25,27,40,42,14
1441,"Feb 15, 97",6,9,16,27,46,48,38
1442,"Feb 12, 97",8,13,25,30,43,45,21
1443,"Feb 8, 97",20,21,25,31,43,45,2
1444,"Feb 5, 97",4,5,7,8,16,39,3
1445,"Feb 1, 97",4,8,23,35,40,46,5
1446,"Jan 29, 97",1,8,19,27,32,39,33
1447,"Jan 25, 97",6,27,30,31,34,47,35
1448,"Jan 22, 97",6,14,16,27,30,43,42
1449,"Jan 18, 97",8,10,18,31,41,48,39
1450,"Jan 15, 97",2,8,13,16,26,31,23
1451,"Jan 11, 97",4,13,17,28,44,47,23
1452,"Jan 8, 97",19,24,30,35,37,44,40
1453,"Jan 4, 97",23,28,33,38,47,49,9
1454,"Jan 1, 97",1,23,25,26,33,44,24
1455,"Dec 30, 98",10,13,16,19,25,31,23
1456,"Dec 26, 98",2,8,10,14,18,44,23
1457,"Dec 23, 98",3,15,17,18,24,44,23
1458,"Dec 19, 98",6,12,17,26,38,44,14
1459,"Dec 16, 98",11,12,16,19,26,37,33
1460,"Dec 12, 98",10,11,20,29,43,45,39
1461,"Dec 9, 98",17,18,19,36,41,42,25
1462,"Dec 5, 98",4,12,15,18,19,32,27
1463,"Dec 2, 98",1,3,5,6,24,39,16
1464,"Nov 28, 98",3,22,25,33,39,41,21
1465,"Nov 25, 98",6,16,17,28,45,49,3
1466,"Nov 21, 98",2,9,21,24,35,46,5
1467,"Nov 18, 98",1,2,6,22,36,47,41
1468,"Nov 14, 98",4,21,23,31,43,45,25
1469,"Nov 11, 98",3,5,6,12,14,30,19
1470,"Nov 7, 98",14,27,31,38,45,47,44
1471,"Nov 4, 98",15,20,21,22,26,35,31
1472,"Oct 31, 98",3,11,24,37,38,39,42
1473,"Oct 28, 98",9,10,23,35,42,49,28
1474,"Oct 24, 98",19,20,21,27,34,43,3
1475,"Oct 21, 98",4,8,15,30,41,45,26
1476,"Oct 17, 98",10,14,15,17,23,25,26
1477,"Oct 14, 98",6,22,28,32,42,45,10
1478,"Oct 10, 98",3,8,21,23,33,49,37
1479,"Oct 7, 98",1,6,14,18,25,34,41
1480,"Oct 3, 98",1,6,17,20,33,44,26
1481,"Sep 30, 98",10,15,22,25,32,34,37
1482,"Sep 26, 98",13,15,28,31,35,45,4
1483,"Sep 23, 98",1,13,26,28,29,41,43
1484,"Sep 19, 98",13,15,26,32,34,36,33
1485,"Sep 16, 98",8,21,23,29,30,37,3
1486,"Sep 12, 98",5,9,10,15,21,41,42
1487,"Sep 9, 98",10,30,37,44,47,49,11
1488,"Sep 5, 98",4,6,29,32,33,38,1
1489,"Sep 2, 98",9,20,26,34,44,49,18
1490,"Aug 29, 98",8,20,22,36,47,49,45
1491,"Aug 26, 98",1,4,22,26,37,47,7
1492,"Aug 22, 98",12,17,21,23,38,44,14
1493,"Aug 19, 98",1,4,8,9,47,48,24
1494,"Aug 15, 98",12,13,15,37,41,49,45
1495,"Aug 12, 98",15,16,38,39,41,45,8
1496,"Aug 8, 98",3,20,21,33,35,45,26
1497,"Aug 5, 98",1,4,14,17,31,44,27
1498,"Aug 1, 98",10,11,19,34,45,46,28
1499,"Jul 29, 98",1,4,14,21,22,29,31
1500,"Jul 25, 98",10,11,33,38,39,45,44
1501,"Jul 22, 98",2,3,22,31,34,45,37
1502,"Jul 18, 98",6,16,17,23,34,35,49
1503,"Jul 15, 98",5,31,37,38,43,49,14
1504,"Jul 11, 98",10,13,27,28,31,49,47
1505,"Jul 8, 98",10,26,28,35,38,39,3
1506,"Jul 4, 98",2,19,23,29,46,47,40
1507,"Jul 1, 98",9,12,25,31,36,48,39
1508,"Jun 27, 98",6,20,26,40,42,46,5
1509,"Jun 24, 98",1,5,22,42,47,49,20
1510,"Jun 20, 98",2,6,16,24,34,38,8
1511,"Jun 17, 98",6,15,23,30,34,43,5
1512,"Jun 13, 98",12,16,20,27,43,44,41
1513,"Jun 10, 98",1,2,6,10,16,21,19
1514,"Jun 6, 98",5,6,31,33,44,49,43
1515,"Jun 3, 98",2,27,32,35,41,47,4
1516,"May 30, 98",1,5,12,13,16,21,20
1517,"May 27, 98",4,9,15,20,37,43,47
1518,"May 23, 98",1,21,26,31,32,47,25
1519,"May 20, 98",10,11,20,22,31,39,21
1520,"May 16, 98",4,20,25,28,35,42,31
1521,"May 13, 98",4,15,23,30,35,49,41
1522,"May 9, 98",7,14,27,32,46,49,33
1523,"May 6, 98",7,17,24,32,34,43,13
1524,"May 2, 98",5,12,13,15,30,49,22
1525,"Apr 29, 98",3,17,28,30,47,48,35
1526,"Apr 25, 98",2,8,20,28,39,40,21
1527,"Apr 22, 98",8,19,35,42,43,48,29
1528,"Apr 18, 98",2,23,24,28,31,35,29
1529,"Apr 15, 98",10,12,27,31,37,42,25
1530,"Apr 11, 98",8,29,34,37,39,47,12
1531,"Apr 8, 98",9,12,15,29,32,37,48
1532,"Apr 4, 98",8,12,33,36,40,45,13
1533,"Apr 1, 98",5,20,29,42,45,49,28
1534,"Mar 28, 98",16,22,27,29,36,42,26
1535,"Mar 25, 98",1,7,9,11,37,40,23
1536,"Mar 21, 98",8,12,15,23,38,45,20
1537,"Mar 18, 98",15,23,28,39,45,48,2
1538,"Mar 14, 98",6,7,19,34,36,41,49
1539,"Mar 11, 98",3,6,8,30,40,43,20
1540,"Mar 7, 98",26,34,36,41,46,48,44
1541,"Mar 4, 98",8,12,17,28,38,40,20
1542,"Feb 28, 98",7,20,22,23,44,49,18
1543,"Feb 25, 98",22,26,29,31,36,39,21
1544,"Feb 21, 98",6,22,25,26,37,43,28
1545,"Feb 18, 98",7,14,18,25,32,37,36
1546,"Feb 14, 98",4,10,16,21,33,36,24
1547,"Feb 11, 98",2,13,19,32,38,47,5
1548,"Feb 7, 98",7,18,20,21,32,40,11
1549,"Feb 4, 98",10,16,28,37,42,47,21
1550,"Jan 31, 98",6,10,26,28,37,42,17
1551,"Jan 28, 98",1,2,30,31,34,49,40
1552,"Jan 24, 98",5,9,14,21,25,42,7
1553,"Jan 21, 98",2,3,10,16,27,37,45
1554,"Jan 17, 98",5,14,23,28,34,47,18
1555,"Jan 14, 98",8,18,20,22,39,40,9
1556,"Jan 10, 98",3,6,9,16,30,49,11
1557,"Jan 7, 98",2,9,19,37,39,46,5
1558,"Jan 3, 98",6,20,24,33,42,47,25
1559,"Dec 29, 99",6,10,15,17,28,44,49
1560,"Dec 25, 99",2,8,42,45,47,49,28
1561,"Dec 22, 99",22,23,32,34,36,47,45
1562,"Dec 18, 99",7,32,35,36,47,48,15
1563,"Dec 15, 99",2,20,24,25,35,45,14
1564,"Dec 11, 99",4,9,11,16,17,44,31
1565,"Dec 8, 99",7,14,24,27,29,49,5
1566,"Dec 4, 99",3,8,9,33,39,49,35
1567,"Dec 1, 99",6,9,12,21,27,32,10
1568,"Nov 27, 99",8,11,14,34,41,42,1
1569,"Nov 24, 99",1,19,22,29,35,48,16
1570,"Nov 20, 99",2,10,14,24,31,45,23
1571,"Nov 17, 99",21,26,27,32,42,44,17
1572,"Nov 13, 99",5,14,20,22,40,43,38
1573,"Nov 10, 99",2,8,20,28,41,42,25
1574,"Nov 6, 99",15,16,22,33,34,43,11
1575,"Nov 3, 99",5,26,30,34,41,44,4
1576,"Oct 30, 99",18,20,27,34,39,43,21
1577,"Oct 27, 99",2,3,22,32,33,34,5
1578,"Oct 23, 99",9,19,36,40,42,48,22
1579,"Oct 20, 99",5,14,17,32,40,46,42
1580,"Oct 16, 99",15,16,23,38,41,46,40
1581,"Oct 13, 99",24,37,41,44,45,47,31
1582,"Oct 9, 99",1,2,14,25,41,44,39
1583,"Oct 6, 99",15,19,27,29,42,48,22
1584,"Oct 2, 99",13,20,23,31,44,49,17
1585,"Sep 29, 99",3,4,13,34,35,36,49
1586,"Sep 25, 99",2,19,36,45,46,47,22
1587,"Sep 22, 99",2,11,24,29,42,46,23
1588,"Sep 18, 99",4,7,25,30,42,47,41
1589,"Sep 15, 99",3,5,13,20,27,29,36
1590,"Sep 11, 99",2,3,6,15,39,44,33
1591,"Sep 8, 99",9,18,22,25,42,49,44
1592,"Sep 4, 99",2,12,40,42,45,47,28
1593,"Sep 1, 99",1,10,17,20,33,45,8
1594,"Aug 28, 99",17,26,36,39,44,47,4
1595,"Aug 25, 99",4,19,27,28,32,36,15
1596,"Aug 21, 99",11,14,16,21,32,39,36
1597,"Aug 18, 99",4,7,13,31,36,37,28
1598,"Aug 14, 99",6,8,12,13,18,46,3
